wsa_agidf,huc12,wu_frac
MN1090005,040102011501,0.0006045949214026602
MN1090005,040102011601,0.0010882708585247885
MN1090005,040102011505,0.012817412333736396
MN1090005,040102011504,0.19806529625151148
MN1090005,040102011402,0.0007255139056831923
MN1090005,040102011403,0.13276904474002418
MN1090007,070300030102,0.010416666666666666
MN1090007,070101030502,0.9895833333333334
MN1090008,070300030110,1.0
MN1090009,070300030205,0.8931788931788932
MN1090009,070300030203,0.10682110682110682
MN1090013,040103010401,0.0036231884057971015
MN1090013,040102011505,0.9963768115942029
MN1100001,070102060602,0.13691552570395246
MN1100001,070200121104,0.22281064324463962
MN1100001,070200121103,0.3163265306122449
MN1100001,070200121102,0.2735727202273314
MN1100001,070102060604,0.05037458021183157
MN1100002,070200121102,0.774046381954125
MN1100002,070200121101,0.22595361804587505
MN1100004,070200121001,0.7093525179856115
MN1100004,070200120704,0.2906474820143885
MN1100005,070200120701,1.0
MN1100006,070102050701,1.0
MN1100007,070102050306,0.02242152466367713
MN1100007,070102050702,0.9775784753363229
MN1100009,070102060602,0.2662807525325615
MN1100009,070102060601,0.6714905933429812
MN1100009,070200121102,0.06222865412445731
MN1100010,070200121002,0.13059386433999437
MN1100010,070200121003,0.8694061356600056
MN1100012,070102050702,0.9955891619407687
MN1100012,070102050704,0.004410838059231254
MN1100017,070200121004,0.30238555770470665
MN1100017,070200120902,0.08704061895551257
MN1100017,070200121102,0.6105738233397808
MN1100019,070102050701,0.29476584022038566
MN1100019,070200120702,0.7052341597796143
MN1110002,070101050101,0.7625418060200669
MN1110002,070101050102,0.23745819397993312
MN1110006,070101010507,0.45500848896434637
MN1110006,070101010508,0.5449915110356537
MN1110008,070101050101,0.014577259475218658
MN1110008,070101020302,0.9854227405247813
MN1110011,070101030801,1.0
MN1110013,070101020507,1.0
MN1110019,070101050104,0.8103756708407871
MN1110019,070101050401,0.08050089445438283
MN1110019,070101050204,0.10912343470483005
MN1110030,070101061107,0.1536231884057971
MN1110030,070101061106,0.8463768115942029
MN1120001,070200040904,0.6818757921419518
MN1120001,070200040705,0.005069708491761723
MN1120001,070200040902,0.31305449936628643
MN1120002,070200040904,0.6160337552742616
MN1120002,070200040903,0.38396624472573837
MN1120003,070200011202,1.0
MN1120004,070200051105,0.5148476667952179
MN1120004,070200051104,0.025067489394523718
MN1120004,070200040204,0.4600848438102584
MN1120006,070200040202,0.4492753623188406
MN1120006,070200051105,0.5507246376811594
MN1130001,070300050406,1.0
MN1130003,070300050403,0.07190082644628099
MN1130003,070300050402,0.050413223140495865
MN1130003,070300050401,0.02933884297520661
MN1130003,070300050406,0.8285123966942148
MN1130003,070300050407,0.019834710743801654
MN1130005,070300050204,0.004363001745200698
MN1130005,070300050205,0.2975567190226876
MN1130005,070300050206,0.6614310645724258
MN1130005,070300050302,0.034904013961605584
MN1130005,070300050408,0.0017452006980802793
MN1130007,070300050406,0.9995098039215686
MN1130007,070300050407,0.0004901960784313725
MN1130011,070300050205,0.0014919011082693947
MN1130011,070300050206,0.01918158567774936
MN1130011,070300050302,0.31692242114237
MN1130011,070300050303,0.566069906223359
MN1130011,070300050408,0.09633418584825235
MN1130013,070300050204,1.0
MN1130014,070300050406,0.02981651376146789
MN1130014,070300050901,0.9701834862385321
MN1130016,070300050407,0.2824207492795389
MN1130016,070300050405,0.7146974063400576
MN1130016,070300050404,0.002881844380403458
MN1130017,070300050902,0.8370273794002607
MN1130017,070300050901,0.01955671447196871
MN1130017,070300050605,0.14341590612777053
MN1130018,070300050404,0.3658199889563777
MN1130018,070300050403,0.5877967973495306
MN1130018,070300050401,0.003865267807840972
MN1130018,070300050407,0.04251794588625069
MN1140001,090201060403,1.0
MN1140002,090201040304,1.0
MN1140005,090201060202,0.9609756097560975
MN1140005,090201060605,0.03902439024390244
MN1140006,090201060201,0.9110651499482937
MN1140006,090201060109,0.0889348500517063
MN1140007,090201081003,0.40963855421686746
MN1140007,090201060705,0.5903614457831325
MN1140008,090201040506,0.013198509845662586
MN1140008,090201040504,0.6933475252794039
MN1140008,090201040503,0.29345396487493347
MN1140010,090201040501,1.0
MN1140011,090201081003,0.08012820512820513
MN1140011,090201081004,0.9198717948717948
MN1140012,090201081101,0.4594594594594595
MN1140012,090201081102,0.5405405405405406
MN1140014,090201040506,0.012048192771084338
MN1140014,090201060708,0.9879518072289156
MN1150001,090203050103,0.3410493827160494
MN1150001,090203050102,0.006172839506172839
MN1150001,090203050101,0.6527777777777778
MN1150003,090203050502,1.0
MN1150005,090203050503,0.7391304347826086
MN1150005,090203050502,0.2608695652173913
MN1160001,041800000102,0.1649659863945578
MN1160001,040101011202,0.8350340136054422
MN1170002,070200070701,0.5963636363636363
MN1170002,070200080601,0.4036363636363636
MN1170003,070200100102,0.7725888324873097
MN1170003,070200100401,0.22741116751269036
MN1170005,070200080501,0.18050541516245489
MN1170005,070200080503,0.8194945848375451
MN1170006,071000010805,0.6661348224970084
MN1170006,071000010804,0.17391304347826086
MN1170006,071000010803,0.11647387315516554
MN1170006,070200100401,0.043478260869565216
MN1170009,071000010401,0.06307222787385554
MN1170009,070200100302,0.3051881993896236
MN1170009,070200080504,0.12309257375381485
MN1170009,070200080503,0.07426246185147507
MN1170009,071000010202,0.002034587995930824
MN1170009,070200080501,0.018311291963377416
MN1170009,070200080102,0.1190233977619532
MN1170009,070200100404,0.17293997965412003
MN1170009,070200100303,0.017293997965412006
MN1170009,070200100403,0.03763987792472025
MN1170009,071000010802,0.03255340793489318
MN1170009,071000010704,0.03458799593082401
MN1180002,070101040506,0.7716947213596993
MN1180002,070101040505,0.2283052786403007
MN1180008,070101040503,1.0
MN1180011,070101040503,1.0
MN1180012,070101040503,0.994535519125683
MN1180012,070101040403,0.00546448087431694
MN1180017,070101040503,1.0
MN1180019,070101061001,0.68782722513089
MN1180019,070101050402,0.0549738219895288
MN1180019,070101061005,0.25719895287958117
MN1180025,070101040503,1.0
MN1180026,070101040502,0.345679012345679
MN1180026,070101040503,0.654320987654321
MN1180027,070101061108,0.003216374269005848
MN1180027,070101061008,0.31257309941520467
MN1180027,070101040506,0.6842105263157895
MN1190001,070200121110,0.03006649320612894
MN1190001,070200121109,0.17223185891876264
MN1190001,070400010203,0.7977016478751084
MN1190002,070400010203,0.04829138530795989
MN1190002,070200121110,0.0010231225700838961
MN1190002,070200121109,0.858195211786372
MN1190002,070200121107,0.09249028033558421
MN1190007,070200121110,0.985777045579352
MN1190007,070400010206,0.003404722679846238
MN1190007,070102060805,0.00010982976386600769
MN1190007,070200121109,0.01070840197693575
MN1190008,070400010203,0.643141153081511
MN1190008,070400010202,0.008946322067594433
MN1190008,070400010204,0.34535643283158196
MN1190008,070400010205,0.0025560920193126954
MN1190010,070400010205,1.0
MN1190011,070400020902,1.0
MN1190012,070400010208,0.06270581778265642
MN1190012,070102060903,0.23970911086717892
MN1190012,070400010207,0.04473106476399561
MN1190012,070400010209,0.6505214050493963
MN1190012,070400010210,0.002332601536772777
MN1190014,070102060805,0.00125752268031977
MN1190014,070102060901,0.6833737537052007
MN1190014,070102060903,0.02910266774454325
MN1190014,070200121110,0.08003233629749394
MN1190014,070400010206,0.2062337195724423
MN1190015,070400010203,0.5079573022804463
MN1190015,070400010202,0.32857836001940804
MN1190015,070200121109,0.0928190198932557
MN1190015,070200121107,0.07064531780688986
MN1190019,070400010204,0.0031918666509043623
MN1190019,070400010203,0.5547937108405249
MN1190019,070200121110,0.0749497576545691
MN1190019,070102060903,0.006383733301808725
MN1190019,070400010206,0.36068093155219294
MN1190020,070102060805,0.4487205319363288
MN1190020,070102060901,0.5512794680636711
MN1190025,070400020404,0.7933579335793358
MN1190025,070400020605,0.1992619926199262
MN1190025,070400020604,0.007380073800738007
MN1190028,070400010209,1.0
MN1200001,070400040203,0.9629629629629629
MN1200001,070400040201,0.037037037037037035
MN1200002,070400040204,0.06683375104427736
MN1200002,070400040203,0.9331662489557226
MN1200004,070802010201,1.0
MN1200005,070400040204,1.0
MN1200006,070400040204,1.0
MN1200007,070400040303,1.0
MN1210001,070101080109,0.03398541114058355
MN1210001,070101080108,0.8963859416445623
MN1210001,070101080107,0.052884615384615384
MN1210001,070101080106,0.012599469496021221
MN1210001,070101080104,0.004144562334217507
MN1210009,070200050104,0.722397476340694
MN1210009,070200050103,0.277602523659306
MN1210010,070101080201,1.0
MN1210013,070200050104,1.0
MN1210017,070200050108,0.45652173913043476
MN1210017,070200050107,0.5434782608695652
MN1210020,070102020102,0.4325674325674326
MN1210020,070102020104,0.5674325674325674
MN1210021,070101080103,0.8302583025830258
MN1210021,070101080106,0.16974169741697417
MN1220001,070200090507,0.3962558502340094
MN1220001,070200090803,0.6037441497659907
MN1220002,070200090504,0.42033898305084744
MN1220002,070200090505,0.5796610169491525
MN1220003,070200110403,1.0
MN1220004,070200090303,1.0
MN1220005,070200110504,1.0
MN1220007,070200090505,0.9325153374233128
MN1220007,070200090507,0.06748466257668712
MN1220008,070200090504,1.0
MN1220009,070200090503,1.0
MN1220010,070200110503,0.14371657754010694
MN1220010,070200110501,0.8522727272727273
MN1220010,070200090501,0.004010695187165776
MN1220011,070200110402,0.038272816486751716
MN1220011,070200091101,0.40333660451422965
MN1220011,070200090803,0.5583905789990187
MN1220013,070200110303,0.5590361445783133
MN1220013,070200110506,0.44096385542168676
MN1230001,070400080802,0.8355704697986577
MN1230001,070600020205,0.1644295302013423
MN1230002,070400080107,0.665090622537431
MN1230002,070400080108,0.3325453112687155
MN1230002,070400080303,0.002364066193853428
MN1230003,070400080408,0.263681592039801
MN1230003,070400080301,0.736318407960199
MN1230005,070600020205,0.6558988764044944
MN1230005,070400080801,0.009831460674157303
MN1230005,070400080407,0.3342696629213483
MN1230006,070400080410,1.0
MN1230007,070400080804,1.0
MN1230008,070400080401,1.0
MN1230009,070400080702,1.0
MN1230010,070400080410,0.9718137254901961
MN1230010,070400080408,0.0196078431372549
MN1230010,070400080406,0.00857843137254902
MN1230011,070400080703,0.04128440366972477
MN1230011,070400080702,0.16169724770642202
MN1230011,070400080504,0.7970183486238532
MN1230012,070400080206,0.056129985228951254
MN1230012,070400080205,0.9438700147710487
MN1230013,070400080408,0.7441860465116279
MN1230013,070400080208,0.2558139534883721
MN1230014,070400080702,0.6520763187429854
MN1230014,070400080504,0.24579124579124578
MN1230014,070400080503,0.015712682379349047
MN1230014,070400080703,0.08641975308641975
MN1240001,070802020102,0.001131079552595199
MN1240001,070802020105,0.0399648108583637
MN1240001,070802020104,0.7333165765992208
MN1240001,070802020101,0.2255875329898203
MN1240004,070200090502,1.0
MN1240005,070802020101,0.38213399503722084
MN1240005,070802010102,0.6178660049627791
MN1240006,070802030101,1.0
MN1240007,070802030102,1.0
MN1240008,070200110302,0.19889502762430938
MN1240008,070200110301,0.8011049723756906
MN1240009,070802010102,0.5665529010238908
MN1240009,070400020303,0.4334470989761092
MN1240010,070802020105,1.0
MN1240011,070200110102,1.0
MN1240012,070802020103,1.0
MN1240013,070802010102,1.0
MN1240014,070802020102,1.0
MN1240015,070802010402,1.0
MN1240016,070802020106,1.0
MN1250001,070400020901,0.0014895729890764648
MN1250001,070400020605,0.1608738828202582
MN1250001,070400020703,0.4299900695134062
MN1250001,070400020903,0.4076464746772592
MN1250005,070400040404,1.0
MN1250006,070400040503,1.0
MN1250007,070400040402,1.0
MN1250012,070400040305,0.505786249149081
MN1250012,070400040306,0.24778761061946902
MN1250012,070400040307,0.24642614023144996
MN1250013,070400010401,0.28959212376933896
MN1250013,070400020905,0.06118143459915612
MN1250013,070400020904,0.1530239099859353
MN1250013,070400010403,0.4490857946554149
MN1250013,070400010402,0.007735583684950774
MN1250013,070400010210,0.007735583684950774
MN1250013,070400010102,0.03164556962025317
MN1250018,070400040403,1.0
MN1250020,070400040405,1.0
MN1250021,070400020503,0.006369426751592357
MN1250021,070400020502,0.9936305732484076
MN1260001,070200020204,0.054982817869415807
MN1260001,070200020202,0.9450171821305842
MN1260002,070200020302,1.0
MN1260003,090201020104,1.0
MN1260005,090201020402,0.013333333333333334
MN1260005,090201020401,0.9866666666666667
MN1260006,070200050107,1.0
MN1260007,090201020107,1.0
MN1260008,090201010402,0.9851851851851852
MN1260008,090201020103,0.014814814814814815
MN1270001,070200121110,0.2427674672489083
MN1270001,070200121109,0.05571097161572052
MN1270001,070200121108,0.5863810043668122
MN1270001,070200121106,0.03926719432314411
MN1270001,070200121104,0.07587336244541484
MN1270004,070102060702,0.3605062842981059
MN1270004,070102060402,0.6394937157018942
MN1270005,070102060401,0.02696578291411738
MN1270005,070102060402,0.4424201223657376
MN1270005,070102060702,0.530614094720145
MN1270006,070102060103,0.01594816845252928
MN1270006,070102060104,0.11176177423374034
MN1270006,070102060701,0.08883628208322951
MN1270006,070102060702,0.7834537752305009
MN1270010,070200121102,0.00955278369333739
MN1270010,070200121103,0.12765439610587162
MN1270010,070200121104,0.7313051414663827
MN1270010,070200121106,0.02366899908731366
MN1270010,070200121108,0.10781867964709461
MN1270011,070102060605,0.42171578077664557
MN1270011,070200121108,0.5782842192233545
MN1270012,070102060604,1.0
MN1270013,070102060604,0.696236559139785
MN1270013,070102060602,0.30376344086021506
MN1270016,070200121108,0.704847801578354
MN1270016,070102060605,0.295152198421646
MN1270018,070102060604,1.0
MN1270019,070102050703,0.5310077519379846
MN1270019,070102040701,0.4689922480620155
MN1270020,070102060402,0.05554685665074767
MN1270020,070102050703,0.002583574727941752
MN1270020,070102040701,0.008063884756909105
MN1270020,070102060401,0.10420418069365067
MN1270020,070102060103,0.5198856963908244
MN1270020,070102060101,0.11637829797228529
MN1270020,070102060102,0.07464965160886244
MN1270020,070102060702,0.11868785719877867
MN1270021,070102060603,0.38089171974522296
MN1270021,070102050703,0.619108280254777
MN1270023,070102060604,0.17990495587236932
MN1270023,070102060603,0.07671418873048201
MN1270023,070102060103,0.5414120841819416
MN1270023,070102060101,0.05125594025797692
MN1270023,070102050703,0.1364562118126273
MN1270023,070102040701,0.014256619144602852
MN1270024,070102060605,0.29169267133201426
MN1270024,070102060502,0.10491056608283426
MN1270024,070102060501,0.006028656034631575
MN1270024,070102060401,0.008398953616529672
MN1270024,070102060402,0.08360444580185108
MN1270024,070102060703,0.4796765240947057
MN1270024,070200121110,0.01205731206926315
MN1270024,070102060702,0.01363087096817029
MN1270031,070200121108,0.23046581517655898
MN1270031,070200121104,0.2889431505133985
MN1270031,070102060605,0.38724017029802155
MN1270031,070102060604,0.04432757325319309
MN1270031,070102060502,0.012772351615326822
MN1270031,070102060501,0.036250939143501124
MN1270034,070102060603,0.22105263157894736
MN1270034,070102060604,0.7789473684210526
MN1270036,070102050703,0.0012966804979253112
MN1270036,070200121002,0.03449170124481328
MN1270036,070102060603,0.3184647302904564
MN1270036,070102060602,0.28967842323651455
MN1270036,070102050704,0.15508298755186722
MN1270036,070102060601,0.20098547717842324
MN1270038,070102060603,0.30659313111055403
MN1270038,070102060602,0.693406868889446
MN1270041,070102060604,0.29199029126213594
MN1270041,070102060603,0.5854368932038835
MN1270041,070102060602,0.12257281553398058
MN1270044,070102060604,0.20220504140171097
MN1270044,070102060103,0.12937462829955626
MN1270044,070102060401,0.18701678942312092
MN1270044,070102060501,0.41566402854659407
MN1270044,070102060502,0.057413422388947345
MN1270044,070102060605,0.008326089940070452
MN1270045,070200121110,0.6201555676855895
MN1270045,070102060605,0.31877729257641924
MN1270045,070200121108,0.061067139737991265
MN1270046,070102060502,0.2656584173541094
MN1270046,070102060402,0.7343415826458907
MN1270047,070102060104,0.10003985651654046
MN1270047,070102040703,0.7046632124352331
MN1270047,070102060102,0.17636508569151058
MN1270047,070102040701,0.018931845356715823
MN1270048,070102060703,0.657884388517499
MN1270048,070102060306,0.34211561148250097
MN1270049,070102060601,1.0
MN1270050,070102060605,0.9258991940334416
MN1270050,070102060502,0.07410080596655841
MN1270051,070102060602,0.4968259271633812
MN1270051,070102060604,0.35349148012028064
MN1270051,070200121104,0.14968259271633813
MN1270053,070102060602,0.3343195266272189
MN1270053,070102060603,0.665680473372781
MN1270054,070102060604,0.9404502541757443
MN1270054,070102060605,0.05954974582425563
MN1270073,070102040703,0.06070016939582157
MN1270073,070102060102,0.13608130999435347
MN1270073,070102060103,0.001976284584980237
MN1270073,070102060104,0.4966120835686053
MN1270073,070102060701,0.3046301524562394
MN1270074,070102040701,0.9577072899276572
MN1270074,070102050705,0.008347245409015025
MN1270074,070102060101,0.0027824151363383415
MN1270074,070102060102,0.031163049526989426
MN1280002,070600010201,0.3079872204472843
MN1280002,070600010202,0.6920127795527157
MN1280003,070600010402,0.441747572815534
MN1280003,070600020605,0.24757281553398058
MN1280003,070600020502,0.3106796116504854
MN1280004,070400080904,0.025380710659898477
MN1280004,070400080903,0.9746192893401016
MN1280005,070400080703,0.34545454545454546
MN1280005,070400080806,0.6545454545454545
MN1280007,070400060501,0.31791421362489486
MN1280007,070400060502,0.6820857863751051
MN1280010,070600020502,0.1392081736909323
MN1280010,070400080805,0.2515964240102171
MN1280010,070600020501,0.6091954022988506
MN1290001,070101060601,0.42990654205607476
MN1290001,070101020503,0.5700934579439252
MN1290003,070101060210,0.5298013245033113
MN1290003,070101060209,0.07043949428055388
MN1290003,070101060208,0.39614689945815773
MN1290003,070101060102,0.003612281757977122
MN1290010,070101060602,0.31695331695331697
MN1290010,070101060504,0.683046683046683
MN1290012,070101020204,0.9692307692307692
MN1290012,070101020201,0.03076923076923077
MN1300001,070300040801,0.4308641975308642
MN1300001,070102070505,0.5691358024691358
MN1300002,070102070506,0.7999369880277253
MN1300002,070102070701,0.1906112161310649
MN1300002,070102070504,0.00945179584120983
MN1300005,070102070601,0.08012994044396318
MN1300005,070102070701,0.06280454791553872
MN1300005,070102070702,0.8570655116404982
MN1310001,090300060308,0.6272189349112426
MN1310001,090300060404,0.23668639053254437
MN1310001,090300060502,0.13609467455621302
MN1310003,070101030404,1.0
MN1310004,070101030403,1.0
MN1310006,070101030207,0.5307076101468625
MN1310006,070101030302,0.03871829105473965
MN1310006,070101030404,0.43057409879839786
MN1310007,070101010803,0.4658703071672355
MN1310007,070101010903,0.5341296928327645
MN1310011,070101010907,0.026932270916334662
MN1310011,070101010908,0.0036653386454183266
MN1310011,070101030302,0.039362549800796814
MN1310011,070101030301,0.8160956175298805
MN1310011,070101030207,0.11123505976095617
MN1310011,070101010909,0.0027091633466135457
MN1310021,070101030401,1.0
MN1310023,070101030403,1.0
MN1310024,070101030401,0.21621621621621623
MN1310024,070101030204,0.014864864864864866
MN1310024,070101030202,0.006756756756756757
MN1310024,070101030402,0.7621621621621621
MN1310028,070101030404,0.4803921568627451
MN1310028,070101030403,0.11764705882352941
MN1310028,070101030206,0.30718954248366015
MN1310028,070101030204,0.09477124183006536
MN1310030,070101030406,1.0
MN1310035,070101030301,0.03601895734597156
MN1310035,070101030207,0.00047393364928909954
MN1310035,070101010909,0.5943127962085308
MN1310035,070101010908,0.16587677725118483
MN1310035,070101010907,0.2033175355450237
MN1320001,071000030101,1.0
MN1320002,071000010703,1.0
MN1320003,070200090902,0.0011179429849077697
MN1320003,071000010806,0.9111235326998323
MN1320003,071000020103,0.07825600894354388
MN1320003,071000030101,0.009502515371716043
MN1320004,071000010701,0.8504007123775601
MN1320004,071000010702,0.1495992876224399
MN1320005,071000010702,0.00625
MN1320005,071000010505,0.99375
MN1330001,070300040504,0.9903954802259887
MN1330001,070300040303,0.0096045197740113
MN1330004,070300040404,0.5830618892508144
MN1330004,070300040403,0.4169381107491857
MN1340001,070102040209,0.8433931484502447
MN1340001,070102040208,0.1566068515497553
MN1340002,070200040801,1.0
MN1340003,070102050101,1.0
MN1340004,070102050106,0.3312883435582822
MN1340004,070102050103,0.6687116564417178
MN1340006,070200040704,1.0
MN1340007,070200040803,1.0
MN1340008,070200040705,1.0
MN1340016,070200040702,0.12494890312031612
MN1340016,070102050101,0.6259708407139938
MN1340016,070200040701,0.24908025616569016
MN1340021,070102040205,0.2831513260530421
MN1340021,070102040204,0.19890795631825273
MN1340021,070102040206,0.5179407176287052
MN1350002,090203110104,0.27315914489311166
MN1350002,090203110103,0.6460807600950119
MN1350002,090203110301,0.08076009501187649
MN1350006,090203120702,0.004160166406656267
MN1350006,090203110204,0.17420696827873114
MN1350006,090203110205,0.059802392095683825
MN1350006,090203110403,0.07384295371814872
MN1350006,090203110404,0.027561102444097763
MN1350006,090203120605,0.15756630265210608
MN1350006,090203120703,0.1996879875195008
MN1350006,090203120704,0.3031721268850754
MN1360001,090300060704,0.017605633802816902
MN1360001,090300060705,0.9823943661971831
MN1360002,090300031804,0.038461538461538464
MN1360002,090300080501,0.9615384615384616
MN1360004,090300050904,1.0
MN1360005,090203020501,0.9903846153846154
MN1360005,090300060601,0.009615384615384616
MN1370001,070200011102,1.0
MN1370003,070200030503,0.9700665188470067
MN1370003,070200030702,0.015521064301552107
MN1370003,070200030705,0.014412416851441241
MN1370004,070200030502,0.190978886756238
MN1370004,070200030703,0.5326295585412668
MN1370004,070200030704,0.2763915547024952
MN1370006,070200011004,0.21428571428571427
MN1370006,070200011005,0.7857142857142858
MN1380001,040101020503,0.6379310344827587
MN1380001,041800000102,0.3275862068965517
MN1380001,040101020104,0.034482758620689655
MN1380003,040101020501,0.9904970760233918
MN1380003,040101020104,0.0007309941520467836
MN1380003,040101020103,0.0029239766081871343
MN1380003,041800000102,0.005847953216374269
MN1380005,041800000102,0.10728218465539661
MN1380005,040101020605,0.8927178153446034
MN1390001,090300080708,0.028169014084507043
MN1390001,090300080705,0.704225352112676
MN1390001,090300080704,0.2676056338028169
MN1400001,070200071106,1.0
MN1400003,070400020106,0.6602564102564102
MN1400003,070200110602,0.33974358974358976
MN1400005,070200071107,0.8110236220472441
MN1400005,070200071104,0.1889763779527559
MN1400007,070400020104,1.0
MN1400008,070200120101,1.0
MN1400010,070200120503,0.0021424745581146223
MN1400010,070200120502,0.47616497054097484
MN1400010,070200120104,0.5216925549009106
MN1400012,070400020102,0.0018203883495145632
MN1400012,070200120802,0.6595873786407767
MN1400012,070200120801,0.33859223300970875
MN1400013,070200120803,0.7067612999626448
MN1400013,070200120802,0.29323870003735525
MN1400015,070400020105,0.25430597771023306
MN1400015,070400020106,0.745694022289767
MN1410007,070200040404,0.0832450431360678
MN1410007,101702040109,0.00454063871651279
MN1410007,101702040110,0.026032995308006658
MN1410007,101702040201,0.04192523081580142
MN1410007,101702040202,0.024368094445285305
MN1410007,101702040302,0.013470561525654609
MN1410007,070200040401,0.0015135462388375966
MN1410007,070200030101,0.028606023914030575
MN1410007,070200030102,0.04253064931133646
MN1410007,070200030601,0.02164371121537763
MN1410007,070200030603,0.004843347964280309
MN1410007,070200040101,0.0003027092477675193
MN1410007,070200040102,0.0024216739821401544
MN1410007,070200040302,0.06341758740729529
MN1410007,070200040304,0.008021795065839261
MN1410007,070200040305,0.020584228848191312
MN1410007,070200040306,0.01755713637051612
MN1410007,101702040108,0.019373391857121235
MN1410007,101702040107,0.016951717874981082
MN1410007,070200040402,0.01286514303011957
MN1410007,101702040102,0.023914030573634025
MN1410007,070200060703,0.036779173603753594
MN1410007,070200060503,0.013319206901770849
MN1410007,070200060403,0.027546541546844255
MN1410007,070200060301,0.06932041773876192
MN1410007,070200060202,0.07401241107915847
MN1410007,070200060103,0.00015135462388375965
MN1410007,070200060102,0.10382927198425912
MN1410007,070200041006,0.03163311639170577
MN1410007,070200040505,0.006205539579234145
MN1410007,071000010505,0.04359013167852278
MN1410007,070200040503,0.011654306039049492
MN1410007,071000010503,0.007567731194187983
MN1410007,101702040106,0.014075980021189647
MN1410007,071000010603,0.0007567731194187983
MN1410007,101702030101,0.0006054184955350386
MN1410007,101702030302,0.0013621916149538368
MN1410007,101702031301,0.002573028606023914
MN1410007,101702031602,0.07007719085818072
MN1410007,101702040101,0.0068109580747691845
MN1420001,071000010202,0.9974874371859297
MN1420001,071000010201,0.002512562814070352
MN1420002,070200041002,0.008417508417508417
MN1420002,070200040603,0.9865319865319865
MN1420002,070200040604,0.005050505050505051
MN1420006,070200060302,0.2546556951061065
MN1420006,070200060301,0.684062364660026
MN1420006,070200060303,0.01494153313122564
MN1420006,070200080201,0.04634040710264184
MN1420010,070200080403,0.9983108108108109
MN1420010,070200080402,0.0016891891891891893
MN1430001,070102050302,1.0
MN1430002,070102050604,0.05
MN1430002,070102050603,0.95
MN1430003,070102050605,1.0
MN1430004,070102050301,0.03591160220994475
MN1430004,070102050209,0.5603788476716653
MN1430004,070102050302,0.4037095501183899
MN1430006,070102050304,0.027980535279805353
MN1430006,070102050307,0.3880778588807786
MN1430006,070102050305,0.583941605839416
MN1430007,070102050605,1.0
MN1430008,070102050307,0.12359550561797752
MN1430008,070102050305,0.4202247191011236
MN1430008,070102050303,0.45617977528089887
MN1430009,070200120603,0.48044692737430167
MN1430009,070200120601,0.18435754189944134
MN1430009,070102050602,0.33519553072625696
MN1430010,070102050306,1.0
MN1440001,090201080703,1.0
MN1440002,090201080705,0.06622516556291391
MN1440002,090201080601,0.0380794701986755
MN1440002,090201080602,0.8956953642384106
MN1440004,090201080501,1.0
MN1450002,090203090209,0.8389261744966443
MN1450002,090203090210,0.1610738255033557
MN1450003,090203040305,0.9834254143646409
MN1450003,090203040303,0.016574585635359115
MN1450005,090203090301,0.27603513174404015
MN1450005,090203060601,0.4767879548306148
MN1450005,090203030702,0.24717691342534504
MN1450006,090203090202,1.0
MN1450007,090203090205,0.9386973180076629
MN1450007,090203090204,0.06130268199233716
MN1450010,090203110102,1.0
MN1450011,090203090102,1.0
MN1450012,090203090105,0.9948586118251928
MN1450012,090203090301,0.005141388174807198
MN1450013,090203040803,0.26881720430107525
MN1450013,090203090204,0.7311827956989247
MN1460001,071000030108,0.19444444444444445
MN1460001,071000030104,0.8055555555555556
MN1460002,071000030107,0.8854961832061069
MN1460002,071000030102,0.11450381679389313
MN1460003,070200090704,0.21672428694900606
MN1460003,070200090703,0.0023768366464995676
MN1460003,070200090702,0.7752808988764045
MN1460003,070200090701,0.0056179775280898875
MN1460004,070200090704,0.9956896551724138
MN1460004,070200090906,0.004310344827586207
MN1460006,070200090906,1.0
MN1460007,071000030103,0.981574539363484
MN1460007,070200090703,0.018425460636515914
MN1460009,070200090903,0.4088541666666667
MN1460009,070200090904,0.5911458333333334
MN1460010,070200100504,1.0
MN1460011,070200090703,1.0
MN1470002,070102040403,0.3545816733067729
MN1470002,070102040402,0.6454183266932271
MN1470003,070102040503,0.9748031496062992
MN1470003,070102040402,0.025196850393700787
MN1470007,070102040302,1.0
MN1470008,070102040305,0.9863013698630136
MN1470008,070102040306,0.010194329404268876
MN1470008,070102040401,0.003504300732717426
MN1470011,070102050106,0.9848484848484849
MN1470011,070102050205,0.015151515151515152
MN1470012,070102030201,0.4630541871921182
MN1470012,070102020602,0.5369458128078818
MN1480001,070300040202,0.010416666666666666
MN1480001,070300040201,0.010416666666666666
MN1480001,070102070107,0.8794642857142857
MN1480001,070102070103,0.09970238095238096
MN1480002,070102070207,0.4163265306122449
MN1480002,070102070206,0.5836734693877551
MN1480003,070102070201,0.5023923444976076
MN1480003,070102070202,0.49760765550239233
MN1480008,070102070305,0.370406663400294
MN1480008,070102070501,0.5365017148456639
MN1480008,070102070209,0.08672219500244978
MN1480008,070102030405,0.006369426751592357
MN1480014,070102070303,1.0
MN1480016,070102070208,1.0
MN1480017,070102070305,0.08461538461538462
MN1480017,070102070209,0.9153846153846154
MN1490001,070102010406,1.0
MN1490002,070102010408,0.05265848670756646
MN1490002,070102010407,0.0035787321063394683
MN1490002,070101040906,0.8928936605316974
MN1490002,070102010703,0.0066462167689161555
MN1490002,070101040905,0.04422290388548057
MN1490003,070101061103,0.006355932203389831
MN1490003,070101061104,0.5021186440677966
MN1490003,070101080703,0.4915254237288136
MN1490005,070101040703,0.23194748358862144
